ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_earthquake_impact_wlb,earthquake_imp_1,earthquake_imp_2,earthquake_imp_3,earthquake_imp_4,earthquake_imp_5,ext_earthquake_cope,ext_earthquake_likely_repeat,ext_earthquake_affect,ext_earthquake_lkly_normal_business,ext_earthquake_lkly_stay_home,ext_earthquake_lkly_seek_shelter,ext_earthquake_lkly_social_connection,ext_earthquake_lkly_leave_town,ext_earthquake_lkly_supplies,ext_earthquake_lkly_follow_officials,ext_earthquake_lkly_comm_supports,ext_earthquake_wfh,ext_earthquake_car_travel,ext_earthquake_walk_bike_mode,ext_earthquake_transit_use,ext_earthquake_stay_home,ext_earthquake_stay_family_friends,ext_earthquake_check_family_friends,ext_earthquake_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
5615,45,2,7.416529764,1,78582,0,1,0,2,0,1,0,0,0,1,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,-2.206383661,1.355087902,1.204837968,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5617,26,2,2.454651071,0,63034,0,1,0,4,0,0,0,1,0,2,5,4,4,3,3,4,3,3,4,4,3,1,1,1,3,1,2,2,-0.304906605,0.717842398,-0.356169678,0,0,0,0,1,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5624,3,2,0.000642054,1,85742,0,1,0,3,0,0,1,0,0,2,2,3,4,4,4,4,4,4,4,4,3,2,3,2,2,4,3,2,0.105427433,0.687106455,-0.684731242,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,1,1,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5630,39,3,0.126115891,0,18020,0,1,0,3,0,0,1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,2,2,2,-0.139094321,1.136498015,1.177319511,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5636,34,2,0.205574257,0,28304,0,1,0,3,0,0,1,0,0,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,-0.849085224,0.243209007,-1.040977825,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5645,21,2,10.85137955,0,21201,1,0,0,2,0,1,0,0,0,1,3,5,4,4,5,4,4,5,4,5,2,2,2,2,3,2,2,2,1.00884472,0.884686845,0.335986185,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5654,14,2,1.910794755,0,60175,0,1,0,2,0,1,0,0,0,2,3,3,3,3,4,4,4,5,4,3,3,2,2,2,2,4,3,2,-0.066397556,0.497437374,0.089514208,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5681,45,2,27.55685447,1,77017,1,0,0,1,1,0,0,0,0,1,1,0,5,5,5,4,5,4,5,5,2,2,2,2,2,3,3,3,1.20291846,1.73435896,1.153798837,0,0,1,0,3,0,0,0,0,0,1,1,1,0,1,2,0,1,2,0,0,1,1,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
5688,19,4,1.177571902,0,70809,0,1,0,2,0,1,0,0,0,2,2,1,3,4,2,2,4,4,4,2,2,2,2,2,2,1,2,3,0.056709252,0.107031293,-0.074430483,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
5720,29,2,1.430510324,1,89119,1,0,0,5,0,0,0,0,1,1,5,5,4,2,4,2,4,2,4,2,3,2,3,2,3,3,2,3,-0.737412216,-0.4090372,-1.252135038,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
5731,6,1,0.271839684,0,80234,1,0,0,5,0,0,0,0,1,1,5,2,5,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,0.061765482,1.14390159,0.343547193,0,0,0,0,1,0,0,0,0,1,2,0,3,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5749,3,4,7.54E-08,0,85638,0,0,1,1,1,0,0,0,0,1,1,1,5,3,2,3,1,3,5,5,2,2,2,2,2,3,2,2,-0.38349983,-1.97605856,-0.430833534,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5758,29,4,0.009060993,1,89084,0,1,0,4,0,0,0,1,0,4,3,3,1,3,3,2,2,4,4,3,3,1,1,1,3,4,2,2,0.93009324,0.908026845,0.327752366,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5762,22,1,0.201806059,0,2482,0,1,0,2,0,1,0,0,0,1,5,1,5,4,2,1,2,4,4,4,2,2,1,2,3,4,2,2,-0.57113841,0.108374711,-0.053939781,0,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,0,3
5763,7,2,0.357962595,0,6513,1,0,0,4,0,0,0,1,0,1,5,5,5,4,4,3,4,5,3,3,1,3,1,3,2,2,3,2,-0.176824378,1.189175859,-0.593077144,0,1,0,0,2,1,1,0,1,0,1,1,1,1,0,1,0,0,3,1,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,0,3
5770,29,2,46.30108059,1,89108,0,1,0,2,0,1,0,0,0,2,2,1,4,4,2,1,2,4,4,4,3,1,1,2,3,3,2,2,1.045974644,0.467855252,0.514316243,0,1,0,0,2,0,0,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
5775,3,2,0.001668542,1,85334,0,1,0,3,0,0,1,0,0,4,4,1,4,4,2,2,1,4,3,4,3,2,2,2,3,2,3,4,-0.720346663,0.121210658,0.461660536,0,1,0,0,2,1,1,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5784,45,1,0.412057666,1,75050,0,1,0,1,1,0,0,0,0,2,2,1,4,4,3,4,3,4,4,4,2,2,2,2,2,3,3,3,0.022309908,0.222144406,0.138420186,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,1,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,0,2
5791,14,2,3.939279517,0,61101,0,1,0,4,0,0,0,1,0,1,5,4,5,4,5,4,4,4,3,3,2,3,2,2,2,3,2,3,0.681809821,0.658153773,-0.115269849,1,1,0,0,2,1,1,0,1,0,1,1,1,0,0,3,0,0,3,1,1,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5799,52,2,6.583243236,0,82001,0,1,0,3,0,0,1,0,0,2,5,3,2,2,5,5,4,4,5,4,1,3,2,3,3,2,2,3,0.598768756,1.336805297,0.265441264,0,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,0,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5801,33,2,0.870258397,0,10019,1,0,0,1,1,0,0,0,0,1,3,3,2,2,4,3,4,5,5,3,1,2,3,1,1,3,3,1,0.249665818,-0.408212478,-0.062467265,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
5803,3,2,0.066214058,1,85099,0,0,0,3,0,0,1,0,0,3,2,0,4,4,4,4,4,4,5,5,2,3,2,2,3,2,2,2,0.234264092,1.28751762,-0.283958196,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,1,1,1,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,33,2,0.054489211,0,98004,0,1,0,5,0,0,0,0,1,1,5,4,5,4,4,5,4,3,4,4,2,3,3,2,2,2,3,2,0.621602509,1.341983286,-0.311215854,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,1,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
5811,36,2,0.583816701,0,43420,0,1,0,1,1,0,0,0,0,1,1,0,5,5,1,1,1,1,1,1,2,2,2,2,2,3,3,4,-3.036990349,-1.184736395,1.117517882,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5824,11,3,0.228411419,0,30528,0,0,1,2,0,1,0,0,0,1,1,0,5,5,1,1,1,1,5,1,2,1,1,1,1,3,3,3,-0.242264862,0.198304565,-0.085060567,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5825,48,3,0.418220276,0,22314,1,0,0,3,0,0,1,0,0,2,2,3,3,4,4,4,3,3,4,3,2,2,2,2,3,2,2,2,-0.138757571,0.26503211,-0.529611511,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5830,6,4,0.000367037,0,80910,0,1,0,3,0,0,1,0,0,2,1,4,5,5,5,5,5,5,5,5,3,3,2,2,2,3,3,3,0.677593064,1.647306601,0.827374165,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
5831,5,2,0.399269826,0,95035,1,0,0,2,0,1,0,0,0,1,6,1,5,1,3,3,3,5,5,3,2,2,2,2,2,3,3,4,0.364884123,1.175552184,0.001182295,1,1,0,0,2,1,1,0,0,1,2,0,3,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
5832,49,2,0.0419576,0,98155,0,1,0,3,0,0,1,0,0,3,5,3,4,4,4,1,1,1,4,5,2,2,2,2,2,3,3,3,-1.160542414,0.407221527,-1.755780694,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5862,5,2,0.006082636,0,91326,0,1,0,4,0,0,0,1,0,5,3,5,3,4,4,3,1,2,2,3,1,2,1,2,1,3,2,2,0.554390445,0.653187923,0.189361866,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5868,5,2,0.337420915,0,96055,0,1,0,1,1,0,0,0,0,1,5,2,4,3,4,3,2,5,5,4,2,2,3,1,1,2,2,2,-0.102868467,0.856040495,0.051447832,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,0,3
5871,45,2,1.741743083,1,75040,0,1,0,4,0,0,0,1,0,1,1,0,1,2,2,1,1,1,1,1,3,3,3,3,3,2,2,2,0.830810542,0.505934842,1.075166303,0,0,0,0,1,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,0,3
5875,33,2,0.407575376,0,10013,1,0,0,4,0,0,0,1,0,1,5,4,4,4,5,3,2,2,4,4,3,3,1,3,2,2,2,3,-0.363837469,1.189433395,-2.722317957,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5884,21,2,0.675415209,0,20735,0,1,0,2,0,1,0,0,0,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,0.067731785,0.818495615,0.088087581,0,0,0,0,1,1,1,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5891,33,2,0.266472726,0,11103,1,0,0,1,1,0,0,0,0,3,4,3,3,4,4,3,3,3,3,3,2,2,2,2,2,3,3,3,-0.4509498,0.08258705,-0.426596301,0,0,0,0,1,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
5894,39,2,0.620875251,0,15019,0,0,1,2,0,1,0,0,0,2,2,3,3,2,3,2,4,2,2,2,3,2,2,2,2,2,3,3,-1.109108513,0.550853439,-1.231649185,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
5897,23,2,1.309568877,0,49525,0,1,0,5,0,0,0,0,1,2,5,4,3,5,1,5,5,5,5,5,3,3,3,3,3,2,2,2,0.68734991,1.265084578,0.803496164,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5898,45,4,0.64358937,1,77084,0,1,0,1,1,0,0,0,0,1,5,5,5,5,1,1,5,5,5,5,2,2,2,2,2,4,4,4,-2.069569047,-0.704345782,2.168351374,0,0,0,0,1,1,1,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5903,3,2,2.20E-09,0,20311,0,0,0,2,0,1,0,0,0,3,5,5,3,3,1,4,5,2,1,5,2,1,2,3,2,3,2,1,-2.040124625,1.093419902,0.761185383,0,0,0,0,1,0,0,0,0,1,2,0,3,1,0,1,0,0,3,1,0,0,0,0,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,36,2,0.514176438,0,43607,0,1,0,3,0,0,1,0,0,2,4,5,4,2,4,4,4,5,4,5,2,2,2,2,2,2,2,4,-0.129374514,-0.451039158,-1.140632567,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
5933,1,4,0.31983404,0,35023,0,1,0,4,0,0,0,1,0,1,5,5,4,4,3,2,1,1,2,3,1,3,2,2,2,3,2,1,-0.282260776,1.021541735,-0.920893672,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5935,25,2,1.203285504,0,38701,0,1,0,4,0,0,0,1,0,3,4,3,4,5,5,4,5,5,4,5,3,1,1,1,3,2,2,2,0.847940027,1.545063058,0.520998335,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5937,10,2,7.052335289,1,33139,1,0,0,3,0,0,1,0,0,4,3,5,4,4,4,4,4,4,4,4,3,2,2,2,1,2,4,4,-0.342131167,0.328861882,-0.392720295,0,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,1,0,2,0,0,0,1,4
5947,31,1,0.1021556,0,7110,1,0,0,1,1,0,0,0,0,1,1,1,5,3,3,3,4,5,4,5,2,1,1,1,3,2,2,2,0.893920185,1.194057239,0.766484669,0,0,0,0,1,1,1,0,1,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,0,1,4
5950,33,2,0.505851802,0,10453,1,0,0,4,0,0,0,1,0,2,5,4,4,3,5,4,1,4,5,5,3,1,1,1,3,3,2,1,-1.1293668,0.950154545,-1.151797945,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,2,1,0,1,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,0,3
5955,37,4,0.235104991,0,74731,0,1,0,1,1,0,0,0,0,1,1,0,1,5,1,1,1,5,5,1,2,1,1,1,2,1,1,1,-1.312326567,-0.805894623,1.65984634,0,1,0,0,2,0,0,0,0,0,2,0,5,1,0,1,0,1,2,0,0,0,0,0,1,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
5961,33,4,0.168575968,0,11212,1,0,0,1,1,0,0,0,0,1,3,0,2,4,4,2,4,4,4,4,3,1,1,1,3,2,2,2,0.094771466,0.018185326,-0.125650007,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
5965,45,3,0.863482836,1,77045,0,1,0,5,0,0,0,0,1,3,4,3,4,3,5,4,3,4,5,2,2,3,2,2,3,1,3,3,0.357850099,0.181132006,-0.619269841,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5970,3,2,0.392023532,0,85120,0,1,0,2,0,1,0,0,0,2,4,4,4,3,3,4,4,3,4,4,1,1,1,1,1,3,3,3,0.258129807,0.766969442,-0.724394452,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
5973,14,2,1.23384535,0,60042,0,1,0,3,0,0,1,0,0,2,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,0.577122095,1.118604253,-0.03066729,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5999,26,4,0.400543819,0,64831,0,0,1,2,0,1,0,0,0,1,4,1,4,4,4,4,2,4,4,4,2,2,2,2,2,3,3,3,0.980864559,-1.046420398,0.191919272,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
6033,24,4,4.123795284,0,55749,0,0,1,1,1,0,0,0,0,2,1,0,5,3,2,2,1,2,3,3,2,2,2,2,2,3,3,3,0.03994925,-0.564548944,0.091954121,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,1,0,1,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
6058,3,4,0.092514032,1,85750,0,1,0,5,0,0,0,0,1,3,2,3,2,5,2,3,3,5,5,3,2,1,3,1,3,4,2,3,0.088627783,-0.595594612,-0.6309755,1,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
6077,45,2,2.370637763,1,78212,1,0,0,3,0,0,1,0,0,2,4,5,5,4,5,4,4,5,4,5,3,3,1,3,2,3,3,2,0.55667193,1.002052805,0.815993273,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
